v1,v2,Color,Width,Style,Opacity,Visibility,Label,Label Text Color,Label Font Size,Reciprocated?,id,Dynamic Filter,Add Your Own Columns Here,Relationship,Relationship Date (UTC),tweet,URLs in Tweet,Domains in Tweet,hashtags,tweet_date,Twitter Page for Tweet,Latitude,Longitude,Imported ID,In-Reply-To Tweet ID,pos_count,pos_per,neg_count,neg_per,Sentiment List #3: (Add your own word list) Word Count,Sentiment List #3: (Add your own word list) Word Percentage (%),noncat_count,noncat_per,edgecontent_count
fakebudhijeevi,pendown,,,,,,,,,,242,,,Mentions,28-04-2021 08:21,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 08:21,https://twitter.com/#!/fakebudhijeevi/status/1387321014955089924,,,1387321014955089924,,0,0.000,0,0.000,0,0.000,20,100.000,20
lolita_tnie,pendown,,,,,,,,,,243,,,Mentions,28-04-2021 08:44,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 08:44,https://twitter.com/#!/lolita_tnie/status/1387326882215993344,,,1387326882215993344,,0,0.000,0,0.000,0,0.000,20,100.000,20
preethisadasiv,pendown,,,,,,,,,,244,,,Mentions,28-04-2021 09:04,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 09:04,https://twitter.com/#!/preethisadasiv/status/1387331778042425345,,,1387331778042425345,,0,0.000,0,0.000,0,0.000,20,100.000,20
samiraadvocates,samiraadvocates,,,,,,,,,,245,,,Tweet,28-04-2021 09:08,"PREDICT KERALA ELECTION RESULT 2021, 
To get a chance to win a GOLD COIN.
To win - Like our page, share and comment… https://t.co/9cUejS42T1",https://twitter.com/i/web/status/1387332760273096704,twitter.com,,28-04-2021 09:08,https://twitter.com/#!/samiraadvocates/status/1387332760273096704,,,1387332760273096704,,4,18.182,0,0.000,0,0.000,18,81.818,22
financialxpress,financialxpress,,,,,,,,,,246,,,Tweet,28-04-2021 10:04,"#Kerala Exit Poll Result 2021: #ExitPoll time, result date - All you need to know

#Assemblyelections2021… https://t.co/1jvA0SrSIo",https://twitter.com/i/web/status/1387347000958484485,twitter.com,kerala exitpoll assemblyelections2021,28-04-2021 10:04,https://twitter.com/#!/financialxpress/status/1387347000958484485,,,1387347000958484485,,0,0.000,0,0.000,0,0.000,15,100.000,15
bondrana,pendown,,,,,,,,,,247,,,Mentions,28-04-2021 10:07,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 10:07,https://twitter.com/#!/bondrana/status/1387347612336934916,,,1387347612336934916,,0,0.000,0,0.000,0,0.000,20,100.000,20
purvajam,cpprindia,,,,,,,,,,248,,,Mentions,28-04-2021 10:48,"RT @CPPRIndia: #DecodingThePolls 
Kerala's electoral pendulum has been swinging back and forth between #LDF and #UDF for many years. Can #k…",,,decodingthepolls ldf udf,28-04-2021 10:48,https://twitter.com/#!/purvajam/status/1387357972926369798,,,1387357972926369798,,0,0.000,0,0.000,0,0.000,21,100.000,21
medical_nomad_,medical_nomad_,,,,,,,,,,249,,,Tweet,28-04-2021 10:54,"2 may ! Kya plan hai phir ? 

Lotus 🤩 ayega ya nahi ? 😝🤥😝 #BJP 

#keralaelections2021 to pakka nahi !",,,bjp keralaelections2021,28-04-2021 10:54,https://twitter.com/#!/medical_nomad_/status/1387359571732094976,,,1387359571732094976,,0,0.000,0,0.000,0,0.000,15,100.000,15
jpzach,cpprindia,,,,,,,,,,250,,,Mentions,28-04-2021 11:02,"RT @CPPRIndia: #DecodingThePolls 
Kerala's electoral pendulum has been swinging back and forth between #LDF and #UDF for many years. Can #k…",,,decodingthepolls ldf udf,28-04-2021 11:02,https://twitter.com/#!/jpzach/status/1387361672394805250,,,1387361672394805250,,0,0.000,0,0.000,0,0.000,21,100.000,21
bolbhaarat,pendown,,,,,,,,,,251,,,Mentions,28-04-2021 11:06,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 11:06,https://twitter.com/#!/bolbhaarat/status/1387362499649892357,,,1387362499649892357,,0,0.000,0,0.000,0,0.000,20,100.000,20
tweetsree2,cpprindia,,,,,,,,,,252,,,Mentions,28-04-2021 11:49,"RT @CPPRIndia: #DecodingThePolls 
Kerala's electoral pendulum has been swinging back and forth between #LDF and #UDF for many years. Can #k…",,,decodingthepolls ldf udf,28-04-2021 11:49,https://twitter.com/#!/tweetsree2/status/1387373422963937283,,,1387373422963937283,,0,0.000,0,0.000,0,0.000,21,100.000,21
soyachaap,rashivtripathi,,,,,,,,,,253,,,Mentions,28-04-2021 11:56,"RT @rashivtripathi: #keralaelections2021 6 seats to watch out for 
1. Nemom- Only BJP MLA comes from this seat 
 - Rajagopal had won it by…",,,keralaelections2021,28-04-2021 11:56,https://twitter.com/#!/soyachaap/status/1387375081869901827,,,1387375081869901827,,1,4.348,0,0.000,0,0.000,22,95.652,23
aapka_allen,bjp4keralam,,,,,,,,,,254,,,Mentions,28-04-2021 11:56,"I don't think that @BJP4Keralam  will even win those 2 seats as well too!! 
#keralaelections2021 https://t.co/YKdB82nlJp",https://twitter.com/pendown/status/1387254469465829379,twitter.com,keralaelections2021,28-04-2021 11:56,https://twitter.com/#!/aapka_allen/status/1387375233804369923,,,1387375233804369923,,2,13.333,0,0.000,0,0.000,13,86.667,15
seculardemocrat,pendown,,,,,,,,,,255,,,Mentions,28-04-2021 12:43,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 12:43,https://twitter.com/#!/seculardemocrat/status/1387387025834184707,,,1387387025834184707,,0,0.000,0,0.000,0,0.000,20,100.000,20
zbandadka,pendown,,,,,,,,,,256,,,Mentions,28-04-2021 12:52,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 12:52,https://twitter.com/#!/zbandadka/status/1387389370546614274,,,1387389370546614274,,0,0.000,0,0.000,0,0.000,20,100.000,20
devaraj_krishna,rashivtripathi,,,,,,,,,,257,,,Mentions,28-04-2021 13:15,"RT @rashivtripathi: #keralaelections2021 6 seats to watch out for 
1. Nemom- Only BJP MLA comes from this seat 
 - Rajagopal had won it by…",,,keralaelections2021,28-04-2021 13:15,https://twitter.com/#!/devaraj_krishna/status/1387395056114356224,,,1387395056114356224,,1,4.348,0,0.000,0,0.000,22,95.652,23
pruthvirajinc,pendown,,,,,,,,,,258,,,Mentions,28-04-2021 13:22,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 13:22,https://twitter.com/#!/pruthvirajinc/status/1387396923905101827,,,1387396923905101827,,0,0.000,0,0.000,0,0.000,20,100.000,20
snephinroy,snephinroy,,,,,,,,,,259,,,Tweet,28-04-2021 13:41,"മോദി:ഇന്ത്യ വിൽപ്പനയ്ക്ക്
അമേരിക്ക :എനിക്ക് തരുമോ ജി 
മോദി :അത് എന്താ ആശാനേ അങ്ങനെ ചോദിച്ചേ, ദാ എടുത്തോ 
ജയ് ബൈഡൻ ജ… https://t.co/pZKLL1cMW2",https://twitter.com/i/web/status/1387401665561600007,twitter.com,,28-04-2021 13:41,https://twitter.com/#!/snephinroy/status/1387401665561600007,,,1387401665561600007,,0,0.000,0,0.000,0,0.000,41,100.000,41
mukeshs70953884,bjp4india,,,,,,,,,,260,,,Mentions,28-04-2021 13:42,@PMOIndia @narendramodi @BJP4India @INCIndia @ECISVEEP #BengalElections2021 #AssamAssemblyPolls… https://t.co/eIzbMLNw3f,https://twitter.com/i/web/status/1387401766271029256,twitter.com,bengalelections2021 assamassemblypolls,28-04-2021 13:42,https://twitter.com/#!/mukeshs70953884/status/1387401766271029256,,,1387401766271029256,,,,,,,,,,
mukeshs70953884,pmoindia,,,,,,,,,,261,,,Replies to,28-04-2021 13:42,@PMOIndia @narendramodi @BJP4India @INCIndia @ECISVEEP #BengalElections2021 #AssamAssemblyPolls… https://t.co/eIzbMLNw3f,https://twitter.com/i/web/status/1387401766271029256,twitter.com,bengalelections2021 assamassemblypolls,28-04-2021 13:42,https://twitter.com/#!/mukeshs70953884/status/1387401766271029256,,,1387401766271029256,,,,,,,,,,
mukeshs70953884,ecisveep,,,,,,,,,,262,,,Mentions,28-04-2021 13:42,@PMOIndia @narendramodi @BJP4India @INCIndia @ECISVEEP #BengalElections2021 #AssamAssemblyPolls… https://t.co/eIzbMLNw3f,https://twitter.com/i/web/status/1387401766271029256,twitter.com,bengalelections2021 assamassemblypolls,28-04-2021 13:42,https://twitter.com/#!/mukeshs70953884/status/1387401766271029256,,,1387401766271029256,,,,,,,,,,
mukeshs70953884,incindia,,,,,,,,,,263,,,Mentions,28-04-2021 13:42,@PMOIndia @narendramodi @BJP4India @INCIndia @ECISVEEP #BengalElections2021 #AssamAssemblyPolls… https://t.co/eIzbMLNw3f,https://twitter.com/i/web/status/1387401766271029256,twitter.com,bengalelections2021 assamassemblypolls,28-04-2021 13:42,https://twitter.com/#!/mukeshs70953884/status/1387401766271029256,,,1387401766271029256,,,,,,,,,,
mukeshs70953884,narendramodi,,,,,,,,,,264,,,Mentions,28-04-2021 13:42,@PMOIndia @narendramodi @BJP4India @INCIndia @ECISVEEP #BengalElections2021 #AssamAssemblyPolls… https://t.co/eIzbMLNw3f,https://twitter.com/i/web/status/1387401766271029256,twitter.com,bengalelections2021 assamassemblypolls,28-04-2021 13:42,https://twitter.com/#!/mukeshs70953884/status/1387401766271029256,,,1387401766271029256,,0,0.000,0,0.000,0,0.000,7,100.000,7
charuhaasparab,purohitvaibhav,,,,,,,,,,265,,,Mentions,28-04-2021 14:39,RT @purohitvaibhav: एग्जिट पोल के आंकड़े कल बड़े चौंकाने वाले हो सकते हैं #BengalElections2021 #keralaelections2021 #AssamAssemblyPolls #Ta…,,,bengalelections2021 keralaelections2021 assamassemblypolls,28-04-2021 14:39,https://twitter.com/#!/charuhaasparab/status/1387416282887168005,,,1387416282887168005,,0,0.000,0,0.000,0,0.000,24,100.000,24
tppwebsite,tppwebsite,,,,,,,,,,266,,,Tweet,28-04-2021 14:58,"Who will win Kerala LA Elections
#keralaelections2021 #WestBengalElections2021 #TamilNaduElections2021 #AssamAssemblyPolls",,,keralaelections2021 westbengalelections2021 tamilnaduelections2021 assamassemblypolls,28-04-2021 14:58,https://twitter.com/#!/tppwebsite/status/1387420878934138881,,,1387420878934138881,,1,10.000,0,0.000,0,0.000,9,90.000,10
khanhasan24,purohitvaibhav,,,,,,,,,,267,,,Mentions,28-04-2021 15:00,RT @purohitvaibhav: एग्जिट पोल के आंकड़े कल बड़े चौंकाने वाले हो सकते हैं #BengalElections2021 #keralaelections2021 #AssamAssemblyPolls #Ta…,,,bengalelections2021 keralaelections2021 assamassemblypolls,28-04-2021 15:00,https://twitter.com/#!/khanhasan24/status/1387421486865072129,,,1387421486865072129,,0,0.000,0,0.000,0,0.000,24,100.000,24
pjashish,pendown,,,,,,,,,,268,,,Mentions,28-04-2021 15:08,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 15:08,https://twitter.com/#!/pjashish/status/1387423504585269249,,,1387423504585269249,,0,0.000,0,0.000,0,0.000,20,100.000,20
leucaindica,leucaindica,,,,,,,,,,269,,,Tweet,28-04-2021 15:10,"With just a few sunsets away, prophets have started predicting those numbers. 

One wonders how the different flag… https://t.co/xchw9XVgDu",https://twitter.com/i/web/status/1387423875424669706,twitter.com,,28-04-2021 15:10,https://twitter.com/#!/leucaindica/status/1387423875424669706,,,1387423875424669706,,1,5.556,0,0.000,0,0.000,17,94.444,18
_melodrama_,pendown,,,,,,,,,,270,,,Mentions,28-04-2021 15:30,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 15:30,https://twitter.com/#!/_melodrama_/status/1387428942315876352,,,1387428942315876352,,0,0.000,0,0.000,0,0.000,20,100.000,20
philotweepic,philotweepic,,,,,,,,,,271,,,Tweet,28-04-2021 15:30,"They got the gyan after seeing the crowd in Modi's rallies &amp; Mamata's blunders  in WB. 
They would have praised the… https://t.co/dBqzwiu7Lq",https://twitter.com/i/web/status/1387429067960459264,twitter.com,,28-04-2021 15:30,https://twitter.com/#!/philotweepic/status/1387429067960459264,,,1387429067960459264,,0,0.000,1,4.762,0,0.000,20,95.238,21
ajayprahladan,ajayprahladan,,,,,,,,,,272,,,Tweet,28-04-2021 15:34,#keralaelections2021 Covid has helped in one thing for sure. People didn't miss #hadthal #harthal,,,keralaelections2021 hadthal harthal,28-04-2021 15:34,https://twitter.com/#!/ajayprahladan/status/1387429966812438530,,,1387429966812438530,,1,7.143,1,7.143,0,0.000,12,85.714,14
lokeshgrover,pendown,,,,,,,,,,273,,,Mentions,28-04-2021 15:43,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 15:43,https://twitter.com/#!/lokeshgrover/status/1387432225071788033,,,1387432225071788033,,0,0.000,0,0.000,0,0.000,20,100.000,20
mishra_suprakas,mishra_suprakas,,,,,,,,,,274,,,Tweet,28-04-2021 15:56,#keralaelections2021 #keralamodel #keralaassemblyelections2021 #keralaassemblyelection2021 #BJP #CPIM #CPI #Congress,,,keralaelections2021 keralamodel keralaassemblyelections2021 keralaassemblyelection2021 bjp cpim cpi congress,28-04-2021 15:56,https://twitter.com/#!/mishra_suprakas/status/1387435619425550338,,,1387435619425550338,1387421603017871364,0,0.000,0,0.000,0,0.000,8,100.000,8
machiavelliagh9,bjp4keralam,,,,,,,,,,275,,,Mentions,27-04-2021 15:27,ഈ ചിത്രത്തിന് ഇന്ന് ഏറെ പ്രസക്തി ഉണ്ട്. #keralaelections2021 @Bjp4Alappuzha @BJP4Keralam https://t.co/UgM0A5Bmzx,,,keralaelections2021,27-04-2021 15:27,https://twitter.com/#!/machiavelliagh9/status/1387065934435790850,,,1387065934435790850,,,,,,,,,,
india_keralam,bjp4keralam,,,,,,,,,,276,,,Mentions,27-04-2021 17:04,RT @Machiavelliagh9: ഈ ചിത്രത്തിന് ഇന്ന് ഏറെ പ്രസക്തി ഉണ്ട്. #keralaelections2021 @Bjp4Alappuzha @BJP4Keralam https://t.co/UgM0A5Bmzx,,,keralaelections2021,27-04-2021 17:04,https://twitter.com/#!/india_keralam/status/1387090398212804611,,,1387090398212804611,,,,,,,,,,
machiavelliagh9,bjp4alappuzha,,,,,,,,,,277,,,Mentions,27-04-2021 15:27,ഈ ചിത്രത്തിന് ഇന്ന് ഏറെ പ്രസക്തി ഉണ്ട്. #keralaelections2021 @Bjp4Alappuzha @BJP4Keralam https://t.co/UgM0A5Bmzx,,,keralaelections2021,27-04-2021 15:27,https://twitter.com/#!/machiavelliagh9/status/1387065934435790850,,,1387065934435790850,,0,0.000,0,0.000,0,0.000,17,100.000,17
india_keralam,bjp4alappuzha,,,,,,,,,,278,,,Mentions,27-04-2021 17:04,RT @Machiavelliagh9: ഈ ചിത്രത്തിന് ഇന്ന് ഏറെ പ്രസക്തി ഉണ്ട്. #keralaelections2021 @Bjp4Alappuzha @BJP4Keralam https://t.co/UgM0A5Bmzx,,,keralaelections2021,27-04-2021 17:04,https://twitter.com/#!/india_keralam/status/1387090398212804611,,,1387090398212804611,,,,,,,,,,
india_keralam,machiavelliagh9,,,,,,,,,,279,,,Mentions,27-04-2021 17:04,RT @Machiavelliagh9: ഈ ചിത്രത്തിന് ഇന്ന് ഏറെ പ്രസക്തി ഉണ്ട്. #keralaelections2021 @Bjp4Alappuzha @BJP4Keralam https://t.co/UgM0A5Bmzx,,,keralaelections2021,27-04-2021 17:04,https://twitter.com/#!/india_keralam/status/1387090398212804611,,,1387090398212804611,,0,0.000,0,0.000,0,0.000,19,100.000,19
india_keralam,mathurakrishnaa,,,,,,,,,,280,,,Mentions,28-04-2021 15:58,"RT @MathuraKrishnaa: നാളെ അല്ലേ Exit Poll വരുന്നതു 😇

#keralaelections2021",,,keralaelections2021,28-04-2021 15:58,https://twitter.com/#!/india_keralam/status/1387435997806301184,,,1387435997806301184,,0,0.000,0,0.000,0,0.000,12,100.000,12
purohitvaibhav,purohitvaibhav,,,,,,,,,,281,,,Tweet,28-04-2021 14:09,एग्जिट पोल के आंकड़े कल बड़े चौंकाने वाले हो सकते हैं #BengalElections2021 #keralaelections2021 #AssamAssemblyPolls #TamilNaduElections2021,,,bengalelections2021 keralaelections2021 assamassemblypolls tamilnaduelections2021,28-04-2021 14:09,https://twitter.com/#!/purohitvaibhav/status/1387408685400428551,,,1387408685400428551,,0,0.000,0,0.000,0,0.000,22,100.000,22
parveja89491792,purohitvaibhav,,,,,,,,,,282,,,Mentions,28-04-2021 16:02,RT @purohitvaibhav: एग्जिट पोल के आंकड़े कल बड़े चौंकाने वाले हो सकते हैं #BengalElections2021 #keralaelections2021 #AssamAssemblyPolls #Ta…,,,bengalelections2021 keralaelections2021 assamassemblypolls,28-04-2021 16:02,https://twitter.com/#!/parveja89491792/status/1387437061376860169,,,1387437061376860169,,0,0.000,0,0.000,0,0.000,24,100.000,24
1959thakur,pendown,,,,,,,,,,283,,,Mentions,28-04-2021 16:18,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 16:18,https://twitter.com/#!/1959thakur/status/1387441156833779712,,,1387441156833779712,,0,0.000,0,0.000,0,0.000,20,100.000,20
mathurakrishnaa,mathurakrishnaa,,,,,,,,,,284,,,Tweet,28-04-2021 15:52,"നാളെ അല്ലേ Exit Poll വരുന്നതു 😇

#keralaelections2021",,,keralaelections2021,28-04-2021 15:52,https://twitter.com/#!/mathurakrishnaa/status/1387434505112211456,,,1387434505112211456,,0,0.000,0,0.000,0,0.000,10,100.000,10
mathurakrishnaa,mathurakrishnaa,,,,,,,,,,285,,,Tweet,28-04-2021 15:52,"RT @MathuraKrishnaa: നാളെ അല്ലേ Exit Poll വരുന്നതു 😇

#keralaelections2021",,,keralaelections2021,28-04-2021 15:52,https://twitter.com/#!/mathurakrishnaa/status/1387434536254935048,,,1387434536254935048,,0,0.000,0,0.000,0,0.000,12,100.000,12
itsvs98,mathurakrishnaa,,,,,,,,,,286,,,Mentions,28-04-2021 16:27,"RT @MathuraKrishnaa: നാളെ അല്ലേ Exit Poll വരുന്നതു 😇

#keralaelections2021",,,keralaelections2021,28-04-2021 16:27,https://twitter.com/#!/itsvs98/status/1387443393748344836,,,1387443393748344836,,0,0.000,0,0.000,0,0.000,12,100.000,12
mantrapushpa,pendown,,,,,,,,,,287,,,Mentions,28-04-2021 16:29,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 16:29,https://twitter.com/#!/mantrapushpa/status/1387443744333467650,,,1387443744333467650,,0,0.000,0,0.000,0,0.000,20,100.000,20
bakrawala_zaid,poll_diary,,,,,,,,,,288,,,Mentions,28-04-2021 16:30,"RT @poll_diary: Assembly Election 2021 

Poll Diary Exit Poll will be released Tomorrow  29-04-2021 at 07:30 PM 

#AssamAssemblyPolls 
#Wes…",,,assamassemblypolls,28-04-2021 16:30,https://twitter.com/#!/bakrawala_zaid/status/1387444087842770952,,,1387444087842770952,,0,0.000,0,0.000,0,0.000,22,100.000,22
golla_santoshpk,tamannainamdar,,,,,,,,,,289,,,Mentions,28-04-2021 16:35,"RT @ETNOWlive: In an exclusive conversation with ET NOW's @TamannaInamdar, Kerala Finance Minister Thomas Isaac agrees that poll campaignin…",,,,28-04-2021 16:35,https://twitter.com/#!/golla_santoshpk/status/1387445363007651844,,,1387445363007651844,,,,,,,,,,
golla_santoshpk,etnowlive,,,,,,,,,,290,,,Mentions,28-04-2021 16:35,"RT @ETNOWlive: In an exclusive conversation with ET NOW's @TamannaInamdar, Kerala Finance Minister Thomas Isaac agrees that poll campaignin…",,,,28-04-2021 16:35,https://twitter.com/#!/golla_santoshpk/status/1387445363007651844,,,1387445363007651844,,0,0.000,0,0.000,0,0.000,19,100.000,19
sniffthenews,pendown,,,,,,,,,,291,,,Mentions,28-04-2021 16:54,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 16:54,https://twitter.com/#!/sniffthenews/status/1387450265737912322,,,1387450265737912322,,0,0.000,0,0.000,0,0.000,20,100.000,20
etnowlive,tamannainamdar,,,,,,,,,,292,,,Mentions,28-04-2021 16:33,"In an exclusive conversation with ET NOW's @TamannaInamdar, Kerala Finance Minister Thomas Isaac agrees that poll c… https://t.co/8RgQXIdgaa",https://twitter.com/i/web/status/1387444919841660930,twitter.com,,28-04-2021 16:33,https://twitter.com/#!/etnowlive/status/1387444919841660930,,,1387444919841660930,,0,0.000,0,0.000,0,0.000,17,100.000,17
